datetime,实际功率(MW),预测功率_无NWP(MW),预测功率_原始NWP(MW),预测功率_降尺度NWP(MW)
2019-02-23 01:00:00,8.560191,6.8338623,6.6905737,6.9108124
2019-02-23 01:15:00,9.696815,7.769703,6.977264,7.585114
2019-02-23 01:30:00,10.83344,8.381758,8.537227,8.068138
2019-02-23 01:45:00,11.75694,9.346027,10.905352,10.965714
2019-02-23 02:00:00,12.57389,9.8852415,11.5704365,11.608329
2019-02-23 02:15:00,13.4086,10.162172,12.776589,12.887379
2019-02-23 02:30:00,14.012429999999998,10.347656,13.478838,13.714964
2019-02-23 02:45:00,14.52746,10.463251,13.637247,14.075826
2019-02-23 03:00:00,14.98921,11.05103,14.009769,14.039787
2019-02-23 03:15:00,15.48649,12.190986,14.3628025,14.320635
2019-02-23 03:30:00,15.89496,12.369031,14.583967,14.884212
2019-02-23 03:45:00,16.161360000000002,12.661439,14.665897,14.936616
2019-02-23 04:00:00,16.40999,12.661439,15.003774,15.212045
2019-02-23 04:15:00,16.374470000000002,12.661439,15.087856,15.145536
2019-02-23 04:30:00,16.35671,12.242514,14.848714,14.808669
2019-02-23 04:45:00,16.374470000000002,12.1932335,14.848714,15.082249
2019-02-23 05:00:00,16.21464,12.117337,14.735413,15.157661
2019-02-23 05:15:00,15.89496,10.459998,14.389977,14.57899
2019-02-23 05:30:00,15.41545,10.468671,13.831707,14.601473
2019-02-23 05:45:00,15.00697,10.159832,13.487121,13.933399
2019-02-23 06:00:00,14.5097,9.60964,13.180911,13.474371
2019-02-23 06:15:00,13.5862,9.172944,12.513663,12.23899
2019-02-23 06:30:00,12.82253,9.186556,11.962389,12.605278
2019-02-23 06:45:00,11.9523,9.006779,11.232692,11.538773
2019-02-23 07:00:00,11.02879,9.264336,10.314027,10.621199
2019-02-23 07:15:00,9.696815,8.955527,8.69526,9.250241
2019-02-23 07:30:00,8.64899,8.42298,7.9120035,8.165345
2019-02-23 07:45:00,7.352530000000001,7.2159977,6.765552,6.5445766
2019-02-23 08:00:00,6.162627,4.9741387,5.406603,5.6984253
2019-02-23 08:15:00,4.954966000000001,4.3873944,4.9112625,5.1368694
2019-02-23 08:30:00,3.853862,3.9953609,3.9676402,3.909495
2019-02-23 08:45:00,2.68172,3.608065,2.7226057,2.9485762
2019-02-23 09:00:00,1.616136,3.0321248,1.9277922,1.9930003
2019-02-23 09:15:00,0.8879870000000001,0.74596643,1.0073938,1.0317938
2019-02-23 09:30:00,0.355195,0.40913177,0.61818695,0.5798454
2019-02-23 09:45:00,0.071039,0.09140086,0.25920534,0.24560738
2019-02-23 10:00:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-23 10:15:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-23 10:30:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-23 10:45:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-23 11:00:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-23 11:15:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-23 11:30:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-23 11:45:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-23 12:00:00,0.0,0.072907925,0.23120403,0.19327116
2019-02-23 12:15:00,0.0,0.072684765,0.23120403,0.19327116
2019-02-23 12:30:00,0.0,0.07110405,0.23120403,0.19327116
2019-02-23 12:45:00,0.0,0.07110405,0.23120403,0.19327116
2019-02-23 13:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 13:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 13:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 13:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 14:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 14:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 14:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 14:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 15:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 15:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 15:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 15:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 16:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 16:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 16:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 16:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 17:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 17:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 17:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 17:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 18:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 18:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 18:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 18:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 19:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 19:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 19:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 19:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 20:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 20:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 20:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 20:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 21:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 21:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 21:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 21:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 22:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 22:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-23 22:30:00,0.0,0.072353125,0.23120403,0.19496799
2019-02-23 22:45:00,0.0,0.072353125,0.23120403,0.19496799
2019-02-23 23:00:00,0.071039,0.080150604,0.25152016,0.2415173
2019-02-23 23:15:00,0.230877,0.4486704,0.53028536,0.4492476
2019-02-23 23:30:00,0.63935,1.0722752,0.9412577,0.94127536
2019-02-23 23:45:00,1.864772,2.2171059,2.1715856,2.2111557
2019-02-24 00:00:00,2.841557,3.32909,3.0683022,3.2346046
2019-02-24 00:15:00,3.800583,3.5186493,3.7232118,4.0228066
2019-02-24 00:30:00,4.795128,4.3787413,4.766912,4.9325447
2019-02-24 00:45:00,5.96727,4.9459257,5.0127373,5.2207937
2019-02-24 01:00:00,6.766458,5.956828,6.296707,6.23279
2019-02-24 01:15:00,7.707724000000001,7.26219,7.1579328,7.2225533
2019-02-24 01:30:00,8.808827,7.750984,7.983057,7.7026844
2019-02-24 01:45:00,9.980969,9.115801,9.198074,8.837302
2019-02-24 02:00:00,10.92224,9.747003,10.454771,10.860584
2019-02-24 02:15:00,11.65038,9.879497,11.206994,11.622273
2019-02-24 02:30:00,12.52061,10.022871,11.55801,12.073133
2019-02-24 02:45:00,13.42636,10.897727,12.540487,12.743592
2019-02-24 03:00:00,13.550679999999998,11.063356,12.836225,13.031712
2019-02-24 03:15:00,13.15996,11.762634,13.2924,13.98692
2019-02-24 03:30:00,12.66269,11.654981,13.438593,14.161357
2019-02-24 03:45:00,11.89902,11.622121,14.050704,14.410198
2019-02-24 04:00:00,13.39084,11.54033,14.368446,14.806711
2019-02-24 04:15:00,13.60396,11.54033,14.304639,14.833792
2019-02-24 04:30:00,12.87581,11.561983,14.160874,14.7035055
2019-02-24 04:45:00,12.37853,11.559161,14.083636,14.666156
2019-02-24 05:00:00,11.43727,11.559161,14.087693,14.648554
2019-02-24 05:15:00,10.51376,11.279887,13.910133,14.544402
2019-02-24 05:30:00,10.28289,11.502549,14.0856695,14.400854
2019-02-24 05:45:00,6.535582,10.760621,13.629281,13.531968
2019-02-24 06:00:00,5.185842,9.7150345,13.07787,13.050478
2019-02-24 06:15:00,7.636685000000001,9.059557,12.746741,12.513641
2019-02-24 06:30:00,11.70366,9.119079,11.151135,11.906135
2019-02-24 06:45:00,8.897625999999999,8.813333,10.605921,11.0524235
2019-02-24 07:00:00,4.439933,8.308756,10.333514,10.784531
2019-02-24 07:15:00,3.942661,7.0012064,8.877232,9.239908
2019-02-24 07:30:00,4.031459,6.376199,8.029754,8.19881
2019-02-24 07:45:00,3.551947,5.4762354,6.8775053,6.8868876
2019-02-24 08:00:00,2.806038,4.2640185,5.9031944,6.1242847
2019-02-24 08:15:00,2.131168,3.4200864,5.101021,5.365869
2019-02-24 08:30:00,1.918051,3.3346434,3.9407449,4.0518103
2019-02-24 08:45:00,1.509577,2.8132598,2.738981,2.667674
2019-02-24 09:00:00,0.976785,2.1993313,1.7403399,1.5953164
2019-02-24 09:15:00,0.745909,0.90380764,1.0640526,1.1086516
2019-02-24 09:30:00,0.248636,0.36887527,0.66826606,0.6225889
2019-02-24 09:45:00,0.0177599999999999,0.19125295,0.27628326,0.37060237
2019-02-24 10:00:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-24 10:15:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-24 10:30:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-24 10:45:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-24 11:00:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-24 11:15:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-24 11:30:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-24 11:45:00,0.0,0.07348728,0.23120403,0.19327116
2019-02-24 12:00:00,0.0,0.072907925,0.23120403,0.19327116
2019-02-24 12:15:00,0.0,0.072684765,0.23120403,0.19327116
2019-02-24 12:30:00,0.0,0.07110405,0.23120403,0.19327116
2019-02-24 12:45:00,0.0,0.07110405,0.23120403,0.19327116
2019-02-24 13:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 13:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 13:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 13:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 14:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 14:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 14:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 14:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 15:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 15:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 15:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 15:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 16:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 16:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 16:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 16:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 17:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 17:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 17:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 17:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 18:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 18:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 18:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 18:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 19:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 19:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 19:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 19:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 20:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 20:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 20:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 20:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 21:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 21:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 21:30:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 21:45:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 22:00:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 22:15:00,0.0,0.071112394,0.23120403,0.19327116
2019-02-24 22:30:00,0.0,0.072353125,0.23120403,0.19496799
2019-02-24 22:45:00,0.0,0.072353125,0.23120403,0.19496799
2019-02-24 23:00:00,0.0,0.19808125,0.2580042,0.2544086
2019-02-24 23:15:00,0.497272,0.31389165,0.4511392,0.42895937
2019-02-24 23:30:00,1.065584,1.0138605,0.8819864,0.8530462
2019-02-24 23:45:00,0.994545,1.8137994,1.8505474,1.8549658
2019-02-25 00:00:00,1.633895,1.7347097,1.996509,2.0111518
2019-02-25 00:15:00,2.734999,2.4610028,3.48034,3.2961833
2019-02-25 00:30:00,3.96042,2.7542543,4.027158,4.359571
2019-02-25 00:45:00,3.534187,3.8144615,5.5777173,5.864148
2019-02-25 01:00:00,4.972725,4.280105,5.893776,6.220797
2019-02-25 01:15:00,6.340225,4.869069,6.3710976,6.6631694
2019-02-25 01:30:00,8.489152,5.323815,7.5510406,8.170912
2019-02-25 01:45:00,8.364834,6.013772,8.221256,8.85536
2019-02-25 02:00:00,11.04655,6.8129115,8.829061,9.664725
2019-02-25 02:15:00,10.03425,7.566394,11.078888,11.238904
2019-02-25 02:30:00,11.20639,8.700346,11.69198,12.200109
2019-02-25 02:45:00,12.44957,9.278405,11.952776,12.4086275
2019-02-25 03:00:00,13.92363,9.694693,12.588723,13.009617
2019-02-25 03:15:00,12.89357,10.11587,13.238453,13.409113
2019-02-25 03:30:00,14.17227,9.685816,13.238453,13.522805
2019-02-25 03:45:00,11.79246,9.658191,13.389155,13.737013
2019-02-25 04:00:00,13.99467,9.752429,13.351775,13.675313
2019-02-25 04:15:00,15.75288,9.752429,13.635722,13.8063965
2019-02-25 04:30:00,13.99467,9.790396,13.977402,14.132916
2019-02-25 04:45:00,13.76379,9.658191,14.054895,14.466619
2019-02-25 05:00:00,14.84714,9.288722,13.724197,14.31125
2019-02-25 05:15:00,15.202329999999998,8.690306,12.85301,14.1406765
2019-02-25 05:30:00,14.11899,8.753991,12.661886,13.430794
2019-02-25 05:45:00,13.87035,8.55798,12.819572,13.310937
2019-02-25 06:00:00,13.1422,8.365453,12.800023,13.072565
2019-02-25 06:15:00,12.16542,8.382277,12.402754,12.86254
2019-02-25 06:30:00,11.22415,8.865384,12.325966,12.824595
2019-02-25 06:45:00,10.10529,7.8412447,11.343328,11.801783
2019-02-25 07:00:00,9.128503,7.514353,10.7860365,11.02489
2019-02-25 07:15:00,8.027399,7.140602,9.419712,9.610486
2019-02-25 07:30:00,6.144867,6.543828,8.61443,8.862461
2019-02-25 07:45:00,5.825192,4.9194055,7.049911,7.3361316
2019-02-25 08:00:00,4.883926,3.6494448,5.985737,6.289606
2019-02-25 08:15:00,3.907141,2.8258803,5.4997144,5.4236836
2019-02-25 08:30:00,2.983635,2.3482225,3.8704402,3.884147
2019-02-25 08:45:00,2.202207,1.6735556,2.6592226,2.5773802
2019-02-25 09:00:00,1.474058,1.0949953,1.8824629,1.5996082
2019-02-25 09:15:00,0.816948,0.7774255,1.0099552,1.0085306
2019-02-25 09:30:00,0.337435,0.31059432,0.63023496,0.59072995
2019-02-25 09:45:00,0.0177599999999999,0.11605263,0.2802763,0.24560738
2019-02-25 10:00:00,0.0,0.07236457,0.23120403,0.19327116
2019-02-25 10:15:00,0.0,0.07236457,0.23120403,0.19327116
2019-02-25 10:30:00,0.0,0.07236457,0.23120403,0.19327116
2019-02-25 10:45:00,0.0,0.07236457,0.23120403,0.19327116
2019-02-25 11:00:00,0.0,0.07236457,0.23120403,0.19327116
2019-02-25 11:15:00,0.0,0.07236457,0.23120403,0.19327116
2019-02-25 11:30:00,0.0,0.07236457,0.23120403,0.19327116
2019-02-25 11:45:00,0.0,0.07236457,0.23120403,0.19327116
2019-02-25 12:00:00,0.0,0.07178521,0.23120403,0.19327116
2019-02-25 12:15:00,0.0,0.07156229,0.23120403,0.19327116
2019-02-25 12:30:00,0.0,0.06998134,0.23120403,0.19327116
2019-02-25 12:45:00,0.0,0.06998134,0.23120403,0.19327116
2019-02-25 13:00:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 13:15:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 13:30:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 13:45:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 14:00:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 14:15:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 14:30:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 14:45:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 15:00:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 15:15:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 15:30:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 15:45:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 16:00:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 16:15:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 16:30:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 16:45:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 17:00:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 17:15:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 17:30:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 17:45:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 18:00:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 18:15:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 18:30:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 18:45:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 19:00:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 19:15:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 19:30:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 19:45:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 20:00:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 20:15:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 20:30:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 20:45:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 21:00:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 21:15:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 21:30:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 21:45:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 22:00:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 22:15:00,0.0,0.06998968,0.23120403,0.19327116
2019-02-25 22:30:00,0.0,0.07123041,0.23120403,0.19496799
2019-02-25 22:45:00,0.0,0.07123041,0.23120403,0.19496799
2019-02-25 23:00:00,0.0,0.105894566,0.26199722,0.25791836
2019-02-25 23:15:00,0.088799,0.42828298,0.44635463,0.34979916
2019-02-25 23:30:00,0.408474,0.8097744,0.78676486,0.7263808
2019-02-25 23:45:00,0.781428,1.2196462,0.99378395,1.0370698
2019-02-26 00:00:00,1.1011030000000002,1.3076661,1.3547847,1.2502816
2019-02-26 00:15:00,1.420779,1.8321421,2.1365738,1.9411994
2019-02-26 00:30:00,1.829252,2.3198662,2.66577,2.699899
2019-02-26 00:45:00,1.935811,2.7800279,3.5482333,3.648597
2019-02-26 01:00:00,2.699479,3.1751006,3.693019,4.1490197
2019-02-26 01:15:00,3.782823000000001,3.8559184,4.5482235,4.5750847
2019-02-26 01:30:00,5.079284,4.557718,5.1538324,5.131824
2019-02-26 01:45:00,4.599771,4.718808,6.143009,6.3795233
2019-02-26 02:00:00,5.221362,6.1984925,7.121415,7.60435
2019-02-26 02:15:00,4.937206,5.8592405,7.325738,7.888015
2019-02-26 02:30:00,5.913991,7.1931887,7.3200064,8.134858
2019-02-26 02:45:00,6.393504,7.9752417,7.6766233,8.226587
2019-02-26 03:00:00,7.494607000000001,9.174734,7.930188,8.35408
2019-02-26 03:15:00,9.661295,8.945148,7.874485,8.406502
