datetime,实际功率(MW),预测功率_无NWP(MW),预测功率_原始NWP(MW),预测功率_降尺度NWP(MW)
2019-05-31 09:45:00,1.5273370000000002,2.545609,2.6543534,2.8114395
2019-05-31 10:00:00,1.7404540000000002,1.3046494,1.8576065,1.9087615
2019-05-31 10:15:00,1.207662,1.0695257,1.4710433,1.4590867
2019-05-31 10:30:00,0.63935,0.72252226,1.1320789,1.0309291
2019-05-31 10:45:00,0.390714,0.4740579,0.6917329,0.6550858
2019-05-31 11:00:00,0.195357,0.23292255,0.5663831,0.59942245
2019-05-31 11:15:00,0.0,0.07618308,0.24832296,0.23678327
2019-05-31 11:30:00,0.0,0.07348728,0.23065257,0.19335866
2019-05-31 11:45:00,0.0,0.07348728,0.23065257,0.19335866
2019-05-31 12:00:00,0.0,0.072907925,0.23065257,0.19335866
2019-05-31 12:15:00,0.0,0.072684765,0.23065257,0.19335866
2019-05-31 12:30:00,0.0,0.07110405,0.23065257,0.19335866
2019-05-31 12:45:00,0.0,0.07110405,0.23065257,0.19335866
2019-05-31 13:00:00,0.0,0.071112394,0.23065257,0.19335866
2019-05-31 13:15:00,0.0,0.071112394,0.23065257,0.19335866
2019-05-31 13:30:00,0.0,0.071112394,0.23065257,0.19335866
2019-05-31 13:45:00,0.0,0.071112394,0.23065257,0.19335866
2019-05-31 14:00:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 14:15:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 14:30:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 14:45:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 15:00:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 15:15:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 15:30:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 15:45:00,0.0,0.071112394,0.23206258,0.19327116
2019-05-31 16:00:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 16:15:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 16:30:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 16:45:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 17:00:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 17:15:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 17:30:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 17:45:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 18:00:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 18:15:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 18:30:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 18:45:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 19:00:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 19:15:00,0.0,0.071112394,0.23330188,0.19327116
2019-05-31 19:30:00,0.0,0.071112394,0.23330188,0.19327116
2019-05-31 19:45:00,0.0,0.071112394,0.2307589,0.19327116
2019-05-31 20:00:00,0.0,0.071112394,0.23330188,0.19327116
2019-05-31 20:15:00,0.0,0.071112394,0.23330188,0.19327116
2019-05-31 20:30:00,0.0,0.071112394,0.23460531,0.19327116
2019-05-31 20:45:00,0.0,0.071112394,0.23460531,0.19327116
2019-05-31 21:00:00,0.0,0.072716,0.25227594,0.20561385
2019-05-31 21:15:00,0.071039,0.21009755,0.29032707,0.27253723
2019-05-31 21:30:00,0.284156,0.44186115,0.41317964,0.41868258
2019-05-31 21:45:00,0.443993,0.5431254,0.4175818,0.5050552
2019-05-31 22:00:00,0.568312,0.8686688,0.7930372,0.73160625
2019-05-31 22:15:00,1.012305,1.1482546,0.989099,0.8976371
2019-05-31 22:30:00,1.420779,2.101416,1.5492792,1.4747269
2019-05-31 22:45:00,1.775973,2.6164875,1.9016117,1.8143765
2019-05-31 23:00:00,2.148928,3.1478646,2.2775552,2.2170851
2019-05-31 23:15:00,1.669415,3.6734688,2.468364,2.5073981
2019-05-31 23:30:00,1.243181,4.1864347,2.7357676,2.7284174
2019-05-31 23:45:00,1.367499,5.52052,2.8982787,2.847643
