起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2019/02/25/00:00,2019/02/26/10:45,0.0,0.036762
2019/02/25/00:00,2019/02/26/11:00,0.0,0.03592944
2019/02/25/00:00,2019/02/26/11:15,0.0,0.03592944
2019/02/25/00:00,2019/02/26/11:30,0.0,0.03592944
2019/02/25/00:00,2019/02/26/11:45,0.0,0.03592944
2019/02/25/00:00,2019/02/26/12:00,0.0,0.030108213
2019/02/25/00:00,2019/02/26/12:15,0.0,0.030108213
2019/02/25/00:00,2019/02/26/12:30,0.0,0.030108213
2019/02/25/00:00,2019/02/26/12:45,0.0,0.030108213
2019/02/25/00:00,2019/02/26/13:00,0.0,0.038774252
2019/02/25/00:00,2019/02/26/13:15,0.0,0.038774252
2019/02/25/00:00,2019/02/26/13:30,0.0,0.038774252
2019/02/25/00:00,2019/02/26/13:45,0.0,0.038774252
2019/02/25/00:00,2019/02/26/14:00,0.0,0.038662672
2019/02/25/00:00,2019/02/26/14:15,0.0,0.038662672
2019/02/25/00:00,2019/02/26/14:30,0.0,0.038662672
2019/02/25/00:00,2019/02/26/14:45,0.0,0.038662672
2019/02/25/00:00,2019/02/26/15:00,0.0,0.038662672
2019/02/25/00:00,2019/02/26/15:15,0.0,0.038662672
2019/02/25/00:00,2019/02/26/15:30,0.0,0.038662672
2019/02/25/00:00,2019/02/26/15:45,0.0,0.038662672
2019/02/25/00:00,2019/02/26/16:00,0.0,0.038662672
2019/02/25/00:00,2019/02/26/16:15,0.0,0.038662672
2019/02/25/00:00,2019/02/26/16:30,0.0,0.038662672
2019/02/25/00:00,2019/02/26/16:45,0.0,0.038662672
2019/02/25/00:00,2019/02/26/17:00,0.0,0.038662672
2019/02/25/00:00,2019/02/26/17:15,0.0,0.038662672
2019/02/25/00:00,2019/02/26/17:30,0.0,0.038662672
2019/02/25/00:00,2019/02/26/17:45,0.0,0.038662672
2019/02/25/00:00,2019/02/26/18:00,0.0,0.038662672
2019/02/25/00:00,2019/02/26/18:15,0.0,0.038662672
2019/02/25/00:00,2019/02/26/18:30,0.0,0.038662672
2019/02/25/00:00,2019/02/26/18:45,0.0,0.038662672
2019/02/25/00:00,2019/02/26/19:00,0.0,0.04223013
2019/02/25/00:00,2019/02/26/19:15,0.0,0.04223013
2019/02/25/00:00,2019/02/26/19:30,0.0,0.04223013
2019/02/25/00:00,2019/02/26/19:45,0.0,0.04223013
2019/02/25/00:00,2019/02/26/20:00,0.0,0.04223013
2019/02/25/00:00,2019/02/26/20:15,0.0,0.04223013
2019/02/25/00:00,2019/02/26/20:30,0.0,0.04223013
2019/02/25/00:00,2019/02/26/20:45,0.0,0.04223013
2019/02/25/00:00,2019/02/26/21:00,0.0,0.04223013
2019/02/25/00:00,2019/02/26/21:15,0.0,0.04223013
2019/02/25/00:00,2019/02/26/21:30,0.0,0.04223013
2019/02/25/00:00,2019/02/26/21:45,0.0,0.04223013
2019/02/25/00:00,2019/02/26/22:00,0.0,0.046935797
2019/02/25/00:00,2019/02/26/22:15,0.0,0.046935797
2019/02/25/00:00,2019/02/26/22:30,0.0,0.046935797
2019/02/25/00:00,2019/02/26/22:45,0.0,0.046935797
2019/02/25/00:00,2019/02/26/23:00,0.0,0.084594965
2019/02/25/00:00,2019/02/26/23:15,0.124318,0.3405645
2019/02/25/00:00,2019/02/26/23:30,0.6571100000000001,0.5768604
2019/02/25/00:00,2019/02/26/23:45,0.745909,0.886986
2019/02/26/00:00,2019/02/27/00:00,0.8702270000000001,1.3974831
2019/02/26/00:00,2019/02/27/00:15,1.1011030000000002,1.9322791
2019/02/26/00:00,2019/02/27/00:30,1.5273370000000002,2.077311
2019/02/26/00:00,2019/02/27/00:45,2.02461,2.3425555
2019/02/26/00:00,2019/02/27/01:00,2.131168,4.6863313
2019/02/26/00:00,2019/02/27/01:15,2.504122,5.0945034
2019/02/26/00:00,2019/02/27/01:30,2.948116,5.461809
2019/02/26/00:00,2019/02/27/01:45,3.392109,5.560633
2019/02/26/00:00,2019/02/27/02:00,3.445388,6.9379873
2019/02/26/00:00,2019/02/27/02:15,3.729544,7.2065477
2019/02/26/00:00,2019/02/27/02:30,5.754153,7.375141
2019/02/26/00:00,2019/02/27/02:45,6.429023,7.9499874
2019/02/26/00:00,2019/02/27/03:00,7.015094,10.555124
2019/02/26/00:00,2019/02/27/03:15,8.027399,10.636655
2019/02/26/00:00,2019/02/27/03:30,8.027399,10.557332
2019/02/26/00:00,2019/02/27/03:45,8.027399,10.557332
2019/02/26/00:00,2019/02/27/04:00,7.317010000000001,10.601592
2019/02/26/00:00,2019/02/27/04:15,7.086133,10.563502
2019/02/26/00:00,2019/02/27/04:30,7.068374,10.480028
2019/02/26/00:00,2019/02/27/04:45,7.068374,10.863508
2019/02/26/00:00,2019/02/27/05:00,7.068374,10.879917
2019/02/26/00:00,2019/02/27/05:15,6.056069,10.98996
2019/02/26/00:00,2019/02/27/05:30,7.068374,11.273151
2019/02/26/00:00,2019/02/27/05:45,7.29925,11.70197
2019/02/26/00:00,2019/02/27/06:00,7.29925,11.292099
2019/02/26/00:00,2019/02/27/06:15,7.29925,11.527915
2019/02/26/00:00,2019/02/27/06:30,7.29925,12.005323
2019/02/26/00:00,2019/02/27/06:45,7.228211,12.347237
2019/02/26/00:00,2019/02/27/07:00,6.091588,10.205641
2019/02/26/00:00,2019/02/27/07:15,5.381199,9.496285
2019/02/26/00:00,2019/02/27/07:30,3.2855510000000003,8.445555
2019/02/26/00:00,2019/02/27/07:45,2.504122,7.9195204
2019/02/26/00:00,2019/02/27/08:00,2.504122,6.530921
2019/02/26/00:00,2019/02/27/08:15,2.344285,5.2870893
2019/02/26/00:00,2019/02/27/08:30,1.97133,4.9733105
2019/02/26/00:00,2019/02/27/08:45,1.438538,3.105381
2019/02/26/00:00,2019/02/27/09:00,0.923506,2.0344744
2019/02/26/00:00,2019/02/27/09:15,0.550552,0.9963794
2019/02/26/00:00,2019/02/27/09:30,0.230877,0.45306158
2019/02/26/00:00,2019/02/27/09:45,0.0,0.16738081
2019/02/26/00:00,2019/02/27/10:00,0.0,0.107608795
2019/02/26/00:00,2019/02/27/10:15,0.0,0.107608795
2019/02/26/00:00,2019/02/27/10:30,0.0,0.107608795
2019/02/26/00:00,2019/02/27/10:45,0.0,0.107608795
2019/02/26/00:00,2019/02/27/11:00,0.0,0.048901796
2019/02/26/00:00,2019/02/27/11:15,0.0,0.048901796
2019/02/26/00:00,2019/02/27/11:30,0.0,0.048901796
2019/02/26/00:00,2019/02/27/11:45,0.0,0.048901796
2019/02/26/00:00,2019/02/27/12:00,0.0,0.043191433
2019/02/26/00:00,2019/02/27/12:15,0.0,0.043191433
2019/02/26/00:00,2019/02/27/12:30,0.0,0.043191433
2019/02/26/00:00,2019/02/27/12:45,0.0,0.043191433
2019/02/26/00:00,2019/02/27/13:00,0.0,0.043493748
2019/02/26/00:00,2019/02/27/13:15,0.0,0.043493748
2019/02/26/00:00,2019/02/27/13:30,0.0,0.043493748
2019/02/26/00:00,2019/02/27/13:45,0.0,0.043493748
2019/02/26/00:00,2019/02/27/14:00,0.0,0.04338193
2019/02/26/00:00,2019/02/27/14:15,0.0,0.04338193
2019/02/26/00:00,2019/02/27/14:30,0.0,0.04338193
2019/02/26/00:00,2019/02/27/14:45,0.0,0.04338193
2019/02/26/00:00,2019/02/27/15:00,0.0,0.04338193
2019/02/26/00:00,2019/02/27/15:15,0.0,0.04338193
2019/02/26/00:00,2019/02/27/15:30,0.0,0.04338193
2019/02/26/00:00,2019/02/27/15:45,0.0,0.04338193
2019/02/26/00:00,2019/02/27/16:00,0.0,0.04338193
2019/02/26/00:00,2019/02/27/16:15,0.0,0.04338193
2019/02/26/00:00,2019/02/27/16:30,0.0,0.04338193
2019/02/26/00:00,2019/02/27/16:45,0.0,0.04338193
2019/02/26/00:00,2019/02/27/17:00,0.0,0.04338193
2019/02/26/00:00,2019/02/27/17:15,0.0,0.04338193
2019/02/26/00:00,2019/02/27/17:30,0.0,0.04338193
2019/02/26/00:00,2019/02/27/17:45,0.0,0.04338193
2019/02/26/00:00,2019/02/27/18:00,0.0,0.04338193
2019/02/26/00:00,2019/02/27/18:15,0.0,0.04338193
2019/02/26/00:00,2019/02/27/18:30,0.0,0.04338193
2019/02/26/00:00,2019/02/27/18:45,0.0,0.04338193
2019/02/26/00:00,2019/02/27/19:00,0.0,0.05199957
2019/02/26/00:00,2019/02/27/19:15,0.0,0.05199957
2019/02/26/00:00,2019/02/27/19:30,0.0,0.05199957
2019/02/26/00:00,2019/02/27/19:45,0.0,0.05199957
2019/02/26/00:00,2019/02/27/20:00,0.0,0.05199957
2019/02/26/00:00,2019/02/27/20:15,0.0,0.05199957
2019/02/26/00:00,2019/02/27/20:30,0.0,0.05199957
2019/02/26/00:00,2019/02/27/20:45,0.0,0.05199957
2019/02/26/00:00,2019/02/27/21:00,0.0,0.05199957
2019/02/26/00:00,2019/02/27/21:15,0.0,0.05199957
2019/02/26/00:00,2019/02/27/21:30,0.0,0.05199957
2019/02/26/00:00,2019/02/27/21:45,0.0,0.05199957
2019/02/26/00:00,2019/02/27/22:00,0.0,0.056705236
2019/02/26/00:00,2019/02/27/22:15,0.0,0.056705236
2019/02/26/00:00,2019/02/27/22:30,0.0,0.056705236
2019/02/26/00:00,2019/02/27/22:45,0.0,0.056705236
2019/02/26/00:00,2019/02/27/23:00,0.1065579999999999,0.10138583
2019/02/26/00:00,2019/02/27/23:15,0.568312,0.26956034
2019/02/26/00:00,2019/02/27/23:30,1.083344,0.82994246
2019/02/26/00:00,2019/02/27/23:45,1.704934,1.3129559
2019/02/27/00:00,2019/02/28/00:00,2.504122,2.7304459
2019/02/27/00:00,2019/02/28/00:15,3.853862,3.2171063
2019/02/27/00:00,2019/02/28/00:30,3.853862,4.190651
2019/02/27/00:00,2019/02/28/00:45,4.138018,4.546492
2019/02/27/00:00,2019/02/28/01:00,4.422174,5.997058
2019/02/27/00:00,2019/02/28/01:15,6.979575,6.434614
2019/02/27/00:00,2019/02/28/01:30,8.400352999999999,7.801775
2019/02/27/00:00,2019/02/28/01:45,9.501457,9.125081
2019/02/27/00:00,2019/02/28/02:00,10.51376,12.0532675
2019/02/27/00:00,2019/02/28/02:15,11.33071,11.995162
2019/02/27/00:00,2019/02/28/02:30,11.97006,11.673803
2019/02/27/00:00,2019/02/28/02:45,12.85805,11.884713
2019/02/27/00:00,2019/02/28/03:00,13.60396,12.32048
2019/02/27/00:00,2019/02/28/03:15,13.88811,12.246912
2019/02/27/00:00,2019/02/28/03:30,14.17227,12.476945
2019/02/27/00:00,2019/02/28/03:45,14.24331,12.509993
2019/02/27/00:00,2019/02/28/04:00,14.24331,12.279954
2019/02/27/00:00,2019/02/28/04:15,14.38538,12.279954
2019/02/27/00:00,2019/02/28/04:30,14.38538,12.393658
2019/02/27/00:00,2019/02/28/04:45,14.261070000000002,12.411005
2019/02/27/00:00,2019/02/28/05:00,14.20779,12.1288
2019/02/27/00:00,2019/02/28/05:15,13.85259,12.014526
2019/02/27/00:00,2019/02/28/05:30,13.35532,12.169304
2019/02/27/00:00,2019/02/28/05:45,13.1422,11.98011
2019/02/27/00:00,2019/02/28/06:00,12.02334,10.828598
2019/02/27/00:00,2019/02/28/06:15,11.57935,10.858002
2019/02/27/00:00,2019/02/28/06:30,10.63808,10.8719425
2019/02/27/00:00,2019/02/28/06:45,9.838892,10.8278675
2019/02/27/00:00,2019/02/28/07:00,9.021944,9.047727
2019/02/27/00:00,2019/02/28/07:15,7.920841,7.5216126
2019/02/27/00:00,2019/02/28/07:30,6.695419,6.224185
2019/02/27/00:00,2019/02/28/07:45,5.647595,6.24358
2019/02/27/00:00,2019/02/28/08:00,4.5642510000000005,5.0067806
2019/02/27/00:00,2019/02/28/08:15,3.622986,4.945737
2019/02/27/00:00,2019/02/28/08:30,2.894836,2.813855
2019/02/27/00:00,2019/02/28/08:45,2.237726,2.5673146
2019/02/27/00:00,2019/02/28/09:00,1.438538,1.2980278
2019/02/27/00:00,2019/02/28/09:15,0.8702270000000001,0.75683117
2019/02/27/00:00,2019/02/28/09:30,0.408474,0.39025807
2019/02/27/00:00,2019/02/28/09:45,0.088799,0.14044428
2019/02/27/00:00,2019/02/28/10:00,0.0,0.116913795
2019/02/27/00:00,2019/02/28/10:15,0.0,0.116913795
2019/02/27/00:00,2019/02/28/10:30,0.0,0.116913795
2019/02/27/00:00,2019/02/28/10:45,0.0,0.116913795
2019/02/27/00:00,2019/02/28/11:00,0.0,0.06389427
2019/02/27/00:00,2019/02/28/11:15,0.0,0.06389427
2019/02/27/00:00,2019/02/28/11:30,0.0,0.06389427
2019/02/27/00:00,2019/02/28/11:45,0.0,0.06389427
2019/02/27/00:00,2019/02/28/12:00,0.0,0.054969788
2019/02/27/00:00,2019/02/28/12:15,0.0,0.054969788
2019/02/27/00:00,2019/02/28/12:30,0.0,0.054969788
2019/02/27/00:00,2019/02/28/12:45,0.0,0.054969788
2019/02/27/00:00,2019/02/28/13:00,0.0,0.049584627
2019/02/27/00:00,2019/02/28/13:15,0.0,0.049584627
2019/02/27/00:00,2019/02/28/13:30,0.0,0.049584627
2019/02/27/00:00,2019/02/28/13:45,0.0,0.049584627
2019/02/27/00:00,2019/02/28/14:00,0.0,0.04947281
2019/02/27/00:00,2019/02/28/14:15,0.0,0.04947281
2019/02/27/00:00,2019/02/28/14:30,0.0,0.04947281
2019/02/27/00:00,2019/02/28/14:45,0.0,0.04947281
2019/02/27/00:00,2019/02/28/15:00,0.0,0.04947281
2019/02/27/00:00,2019/02/28/15:15,0.0,0.04947281
2019/02/27/00:00,2019/02/28/15:30,0.0,0.04947281
2019/02/27/00:00,2019/02/28/15:45,0.0,0.04947281
2019/02/27/00:00,2019/02/28/16:00,0.0,0.04947281
2019/02/27/00:00,2019/02/28/16:15,0.0,0.04947281
2019/02/27/00:00,2019/02/28/16:30,0.0,0.04947281
2019/02/27/00:00,2019/02/28/16:45,0.0,0.04947281
2019/02/27/00:00,2019/02/28/17:00,0.0,0.04947281
2019/02/27/00:00,2019/02/28/17:15,0.0,0.04947281
2019/02/27/00:00,2019/02/28/17:30,0.0,0.04947281
2019/02/27/00:00,2019/02/28/17:45,0.0,0.04947281
2019/02/27/00:00,2019/02/28/18:00,0.0,0.04947281
2019/02/27/00:00,2019/02/28/18:15,0.0,0.04947281
2019/02/27/00:00,2019/02/28/18:30,0.0,0.04947281
2019/02/27/00:00,2019/02/28/18:45,0.0,0.04947281
2019/02/27/00:00,2019/02/28/19:00,0.0,0.059947968
2019/02/27/00:00,2019/02/28/19:15,0.0,0.059947968
2019/02/27/00:00,2019/02/28/19:30,0.0,0.059947968
2019/02/27/00:00,2019/02/28/19:45,0.0,0.059947968
2019/02/27/00:00,2019/02/28/20:00,0.0,0.059947968
2019/02/27/00:00,2019/02/28/20:15,0.0,0.059947968
2019/02/27/00:00,2019/02/28/20:30,0.0,0.059947968
2019/02/27/00:00,2019/02/28/20:45,0.0,0.059947968
2019/02/27/00:00,2019/02/28/21:00,0.0,0.059947968
2019/02/27/00:00,2019/02/28/21:15,0.0,0.059947968
2019/02/27/00:00,2019/02/28/21:30,0.0,0.059947968
2019/02/27/00:00,2019/02/28/21:45,0.0,0.059947968
2019/02/27/00:00,2019/02/28/22:00,0.0,0.064653635
2019/02/27/00:00,2019/02/28/22:15,0.0,0.064653635
2019/02/27/00:00,2019/02/28/22:30,0.0,0.064653635
2019/02/27/00:00,2019/02/28/22:45,0.0,0.064653635
2019/02/27/00:00,2019/02/28/23:00,0.088799,0.18329859
2019/02/27/00:00,2019/02/28/23:15,0.4617529999999999,0.5125456
2019/02/27/00:00,2019/02/28/23:30,0.941266,1.1853523
2019/02/27/00:00,2019/02/28/23:45,1.545097,1.3672538
